working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
60,47,562.0,445.7999546896239,1,379.0,80,263.0,437.0365710630131,18,788.0,251,418.64977022698787,665.0,357.94894756277694,21,19.0,900.0,2018,TRAVELSKY TECHNOLOGY LTD,-0.0245
66,9,453.0,445.7999546896239,1,725.0,88,57.0,437.0365710630131,20,337.0,308,418.64977022698787,3.0,893.0,2,6.0,375.0,2018,ITOCHU TECHNO-SOLUTIONS CORPORATION,-0.0235
56,65,177.0,445.7999546896239,2,32.0,72,595.0,437.0365710630131,15,214.0,398,418.64977022698787,12.0,652.0,9,29.0,323.0,2018,LEIDOS HOLDINGS INC,-0.0086
55,96,909.0,445.7999546896239,1,512.0,74,452.0,437.0365710630131,17,100.0,277,418.64977022698787,5.0,263.0,30,66.0,333.03157793395593,2018,ALTRAN TECHNOLOGIES,-0.0246
35,45,488.0,445.7999546896239,861,400.9971119806223,47,519.0,437.0365710630131,10,641.0,160,418.64977022698787,6.0,376.0,20,81.0,454.0,2018,TATUNG COMPANY LIMITED,
10,12,655.0,445.7999546896239,318,400.9971119806223,13,629.0,437.0365710630131,3,97.0,59,418.64977022698787,1.0,516.0,37,50.0,143.0,2018,INDRA SISTEMAS,-0.021099999999999997
32,6,494.0,445.7999546896239,675,400.9971119806223,38,956.0,437.0365710630131,9,67.0,123,418.64977022698787,223.0,357.94894756277694,15,7.0,834.0,2018,TIETO OYJ,-0.029300000000000003
31,52,549.0,445.7999546896239,639,400.9971119806223,41,725.0,437.0365710630131,8,369.0,118,418.64977022698787,23.0,464.0,14,32.0,890.0,2018,EOH HOLDINGS LIMITED,-0.083
41,5,389.0,445.7999546896239,944,400.9971119806223,54,207.0,437.0365710630131,12,687.0,172,418.64977022698787,2.0,852.0,88,938.0,333.03157793395593,2018,CASIO COMPUTER COMPANY LIMITED,-0.0158
40,94,528.0,445.7999546896239,1,499.0,52,354.0,437.0365710630131,10,894.0,294,418.64977022698787,9.0,670.0,19,144.0,333.03157793395593,2018,ALLIANCE DATA SYSTEMS CORPORATION,-0.0022
13,0,434.0,445.7999546896239,297,400.9971119806223,17,263.0,437.0365710630131,4,36.0,54,418.64977022698787,61.0,357.94894756277694,25,26.0,179.0,2018,MINDTREE LIMITED,-0.0471
15,80,69.0,445.7999546896239,382,400.9971119806223,20,941.0,437.0365710630131,4,868.0,69,418.64977022698787,530.0,357.94894756277694,21,58.0,116.0,2018,KINGSOFT CORPORATION LIMITED,
27,0,243.0,445.7999546896239,894,400.9971119806223,35,930.0,437.0365710630131,8,0.0,164,418.64977022698787,6.0,275.0,14,64.0,333.03157793395593,2018,DASSAULT SYSTEMES SE,-0.003
8,48,831.0,445.7999546896239,206,400.9971119806223,11,248.0,437.0365710630131,2,614.0,37,418.64977022698787,299.0,357.94894756277694,17,37.0,995.0,2018,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,-0.2379
21,29,397.0,445.7999546896239,691,400.9971119806223,27,559.0,437.0365710630131,5,961.0,134,418.64977022698787,3.0,503.0,10,478.0,333.03157793395593,2018,WORKDAY INC,
16,21,770.0,445.7999546896239,445,400.9971119806223,21,294.0,437.0365710630131,4,811.0,84,418.64977022698787,1.0,267.0,4,70.0,163.0,2018,VIRTUSA CORPORATION,-0.0455
18,84,799.0,445.7999546896239,587,400.9971119806223,24,483.0,437.0365710630131,5,357.0,113,418.64977022698787,2.0,686.0,9,416.0,333.03157793395593,2018,TERADATA CORPORATION,-0.044800000000000006
13,3,523.0,445.7999546896239,391,400.9971119806223,17,195.0,437.0365710630131,3,968.0,67,418.64977022698787,2.0,430.0,2,80.0,177.0,2018,THE SAGE GROUP PLC,-0.0028000000000000004
12,94,695.0,445.7999546896239,389,400.9971119806223,17,77.0,437.0365710630131,3,940.0,67,418.64977022698787,2.0,437.0,2,80.0,925.0,2018,MICRO FOCUS INTERNATIONAL PLC,-0.0034999999999999996
7,97,182.0,445.7999546896239,205,400.9971119806223,10,636.0,437.0365710630131,2,421.0,38,418.64977022698787,403.0,357.94894756277694,5,409.0,333.03157793395593,2018,LINK ADMINISTRATION HOLDINGS LTD,-0.005699999999999999
7,24,866.0,445.7999546896239,191,400.9971119806223,9,602.0,437.0365710630131,2,234.0,34,418.64977022698787,657.0,357.94894756277694,77,793.0,333.03157793395593,2018,AVEVA GROUP PLC,-0.009000000000000001
7,12,85.0,445.7999546896239,198,400.9971119806223,9,519.0,437.0365710630131,2,149.0,35,418.64977022698787,1.0,448.0,15,285.0,333.03157793395593,2018,ATEA ASA,-0.009300000000000001
5,90,913.0,445.7999546896239,162,400.9971119806223,7,790.0,437.0365710630131,1,783.0,29,418.64977022698787,598.0,357.94894756277694,3,618.0,333.03157793395593,2018,TEMENOS AG,-0.0028000000000000004
5,6,475.0,445.7999546896239,135,400.9971119806223,6,707.0,437.0365710630131,1,560.0,24,418.64977022698787,494.0,357.94894756277694,58,297.0,333.03157793395593,2018,SOPHOS GROUP PLC,
4,90,506.0,445.7999546896239,132,400.9971119806223,6,494.0,437.0365710630131,1,509.0,23,418.64977022698787,507.0,357.94894756277694,14,402.0,333.03157793395593,2018,VITEC GROUP PLC,-0.0103
5,2,663.0,445.7999546896239,116,400.9971119806223,6,203.0,437.0365710630131,1,17.0,25,418.64977022698787,1.0,588.0,1,788.0,333.03157793395593,2018,CIELO S.A.,-0.0005
4,28,691.0,445.7999546896239,114,400.9971119806223,5,677.0,437.0365710630131,1,320.0,20,418.64977022698787,426.0,357.94894756277694,50,168.0,333.03157793395593,2018,SDL PLC,-0.0141
3,89,57.0,445.7999546896239,114,400.9971119806223,4,801.0,437.0365710630131,1,98.0,19,418.64977022698787,909.0,357.94894756277694,43,399.0,333.03157793395593,2018,GLOBANT SA,-0.0059
1,80,256.0,445.7999546896239,53,400.9971119806223,2,380.0,437.0365710630131,550,280.59339193219273,9,418.64977022698787,307.0,357.94894756277694,35,479.0,333.03157793395593,2018,NCC GROUP PLC,-0.008100000000000001
58,532,194.57828012830305,445.7999546896239,26,400.9971119806223,760,174.27399557825723,437.0365710630131,170,280.59339193219273,4,418.64977022698787,322.0,357.94894756277694,36,544.0,333.03157793395593,2018,FDM GROUP HOLDINGS PLC,-0.0016
24,54,943.0,445.7999546896239,414,400.9971119806223,32,588.0,437.0365710630131,9,133.0,81,418.64977022698787,22.0,119.0,10,52.0,604.0,2018,ATOS SE,0.0012
1,65,50.0,808.0,2,825.0,2,23.0,703.0,54,800.0,477,418.64977022698787,16.0,484.0,96,383.0,333.03157793395593,2018,"SALESFORCE.COM,INC. ",0.0301
1,16,60.0,92.0,3,7.0,1,52.0,41.0,35,82.0,49,945.0,5.0,852.0,3,91.0,65.0,2018,AGC INC,-1.1627
1,4,76.0,30.0,4,13.0,1,39.0,63.0,31,76.0,65,964.0,13.0,639.0,11,2.0,59.0,2018,COMPAGNIE DE SAINT GOBAIN SA,-0.3337
86,48,59.0,756.0,3,15.0,1,16.0,86.0,26,57.0,54,773.0,4.0,57.0,46,71.0,503.0,2018,CHINA GEZHOUBA GROUP COMPANY LIMITED,-0.8133
46,44,79.0,591.0,1,23.0,62,12.0,863.0,14,30.0,21,442.0,653.0,357.94894756277694,5,90.0,25.0,2018,OWENS-CORNING,-0.6708
46,67,79.0,919.0,2,26.0,62,87.0,606.0,13,87.0,38,345.0,12.0,11.0,24,38.0,391.0,2018,CHINA ENERGY ENGINEERING CORP LTD,-0.2648
44,44,25.0,368.0,1,2.0,59,10.0,296.0,13,85.0,18,592.0,2.0,320.0,1,16.0,80.0,2018,NIPPON SHEET GLASS CO LTD,-1.7326
35,4,54.0,163.0,80,927.0,47,49.0,257.0,10,77.0,14,869.0,33.0,194.0,20,18.0,122.0,2018,ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS SA,-0.2625
35,0,19.0,665.0,83,882.0,44,80.0,185.0,10,40.0,15,459.0,58.0,751.0,22,29.0,985.0,2018,HOCHTIEF AG,-0.4294
29,62,31.0,512.0,70,103.0,39,87.0,779.0,9,14.0,12,645.0,14.0,415.0,3,4.0,14.0,2018,VINCI,-0.0645
10,80,55.0,333.0,20,471.0,11,98.0,260.0,2,77.0,3,751.0,1.0,69.0,21,34.0,55.0,2018,LARSEN & TOUBRO LIMITED,-0.1975
30,45,5.0,205.0,71,536.0,40,88.0,470.0,9,41.0,12,928.0,11.0,608.0,16,56.0,428.0,2018,BOUYGUES SA,
25,78,77.0,566.0,60,936.0,34,61.0,375.0,8,1.0,11,164.0,2.0,905.0,3,98.0,71.0,2018,JOHNSON CONTROLS INTERNATIONAL PLC,-0.08960000000000001
31,26,56.0,529.0,72,42.0,41,57.0,821.0,9,74.0,13,78.0,2.0,94.0,2,36.0,50.0,2018,CIMIC GROUP LIMITED,-0.3721
8,81,51.0,710.0,27,617.0,12,4.0,165.0,2,73.0,5,48.0,5.0,195.0,19,81.0,45.0,2018,FERROVIAL SA,-0.71
18,70,0.0,265.0,43,135.0,24,77.0,585.0,5,79.0,7,825.0,3.0,507.0,8,24.0,34.0,2018,MOTA-ENGIL SGPS SA,-1.5486000000000002
20,52,30.0,613.0,47,50.0,27,27.0,194.0,6,39.0,8,567.0,1.0,7.0,5,88.0,98.0,2018,TRAKYA CAM SANAYII A.S.,-2.0225
11,40,97.0,455.0,28,869.0,14,80.0,407.0,3,46.0,4,995.0,2.0,23.0,12,37.0,43.0,2018,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LIMITED,-0.25739999999999996
22,23,58.0,573.0,51,555.0,29,71.0,633.0,6,90.0,9,349.0,4.0,306.0,12,14.0,298.0,2018,COLAS S.A.,
5,71,13.0,706.0,14,813.0,7,27.0,919.0,1,67.0,2,779.0,29.0,182.0,15,13.0,28.0,2018,SALINI IMPREGILO SPA,
15,88,17.0,162.0,54,853.0,21,9.0,61.0,4,84.0,9,110.0,17.0,529.0,8,51.0,972.0,2018,KCC CORPORATION,-0.7471
14,92,88.0,690.0,34,819.0,19,87.0,594.0,4,64.0,6,347.0,8.0,802.0,40,83.0,461.0,2018,DAIKIN INDUSTRIES LIMITED,-0.0639
12,95,36.0,39.0,31,673.0,17,31.0,100.0,4,3.0,5,790.0,6.0,397.0,25,31.0,577.0,2018,LIXIL GROUP CORPORATION,-0.23070000000000002
12,99,70.0,215.0,31,267.0,17,13.0,733.0,3,98.0,5,718.0,19.0,752.0,11,20.0,116.0,2018,KONINKLIJKE BOSKALIS WESTMINSTER NV,-1.7569
11,75,41.0,519.0,30,663.0,15,34.0,703.0,3,56.0,5,349.0,16.0,997.0,13,3.0,839.0,2018,STRABAG SE,-0.5281
9,98,40.0,31.0,23,240.0,13,57.0,20.0,3,7.0,4,272.0,4.0,255.0,34,21.0,729.0,2018,SEKISUI CHEMICAL CO LTD,-0.11599999999999999
7,68,46.0,680.0,24,322.0,10,37.0,149.0,2,37.0,4,281.0,2.0,660.0,4,17.0,170.0,2018,TAIWAN GLASS INDUSTRY CORPORATION,-1.0347
6,21,3.0,923.0,18,508.0,7,93.0,509.0,1,80.0,3,263.0,77.0,540.0,3,17.0,70.0,2018,HYUNDAI ENGINEERING & CONSTRUCTION COMPANY LIMITED,-0.08710000000000001
6,18,95.0,208.0,15,57.0,8,41.0,547.0,1,89.0,2,697.0,5.0,514.0,3,33.0,119.0,2018,EIFFAGE,-0.0315
5,54,64.0,645.0,33,600.0,7,78.0,383.0,1,68.0,5,627.0,875.0,357.94894756277694,29,22.0,71.0,2018,CENTRAL GLASS COMPANY LIMITED,-1.1845
3,92,5.0,311.0,10,464.0,5,20.0,586.0,1,20.0,1,822.0,4.0,696.0,24,86.0,557.0,2018,SUMITOMO FORESTRY CO LTD,-0.0876
4,9,53.0,834.0,15,335.0,4,68.0,292.0,1,6.0,2,232.0,4.0,85.0,1,86.0,543.0,2018,CHINA COMMUNICATIONS SERVICES CORPORATION LTD,-0.13470000000000001
3,63,67.0,608.0,9,592.0,4,87.0,873.0,1,13.0,1,744.0,2.0,276.0,17,77.0,817.0,2018,TOTO LTD,-0.0808
3,62,52.0,642.0,8,124.0,4,68.0,159.0,1,8.0,1,474.0,553.0,357.94894756277694,4,44.0,773.0,2018,SKANSKA AB,-0.0552
3,44,74.0,478.0,8,35.0,4,61.0,582.0,1,6.0,1,455.0,926.0,357.94894756277694,14,29.0,381.0,2018,TARKETT SA,-0.27949999999999997
1,1,2.0,838.0,3,610.0,1,32.0,82.0,30,404.0,566,418.64977022698787,2.0,632.0,2,28.0,39.0,2018,OBRASCON HUARTE LAIN SA,
3,9,18.0,750.0,6,989.0,4,4.0,363.0,94,245.0,1,270.0,271.0,357.94894756277694,1,65.0,722.0,2018,ASSA ABLOY AB,-0.023700000000000002
2,90,80.0,634.0,8,895.0,3,85.0,517.0,88,603.0,1,495.0,7.0,34.0,11,46.0,943.0,2018,KAJIMA CORPORATION,-0.0213
2,44,70.0,606.0,5,942.0,3,26.0,20.0,75,871.0,1,76.0,4.0,680.0,16,75.0,784.0,2018,BALFOUR BEATTY PLC,-0.22649999999999998
2,22,19.0,293.0,6,944.0,2,94.0,475.0,67,561.0,1,161.0,5.0,839.0,18,11.0,476.0,2018,SHIMIZU CORPORATION,-0.022099999999999998
2,33,64.0,114.0,7,530.0,3,5.0,639.0,70,93.0,1,209.0,1.0,61.0,4,97.0,578.0,2018,GEBERIT AG,-0.0336
2,33,86.0,342.0,5,464.0,3,11.0,221.0,72,776.0,993,418.64977022698787,1.0,569.0,1,27.0,971.0,2018,KELLER GROUP PLC,-0.17850000000000002
2,7,20.0,643.0,4,562.0,2,88.0,252.0,62,506.0,840,418.64977022698787,1.0,865.0,1,9.0,913.0,2018,AECOM,-0.0412
2,16,86.0,172.0,6,903.0,2,87.0,340.0,65,824.0,1,150.0,6.0,92.0,45,94.0,534.0,2018,TAISEI CORPORATION,-0.0105
1,49,8.0,19.0,6,53.0,1,64.0,448.0,36,914.0,854,418.64977022698787,2.0,14.0,64,910.0,333.03157793395593,2018,SINOPEC ENGINEERING GROUP CO LTD,-0.051399999999999994
78,65,721.0,445.7999546896239,3,149.0,89,352.0,437.0365710630131,19,304.0,559,418.64977022698787,14.0,382.0,60,85.0,559.0,2018,HINDUSTAN CONSTRUCTION COMPANY LTD,-0.1698
1,20,39.0,281.0,8,976.0,1,83.0,780.0,36,774.0,1,668.0,7.0,303.0,13,62.0,954.0,2018,OBAYASHI CORPORATION,-0.0108
1,27,67.0,273.0,3,240.0,1,70.0,911.0,39,93.0,575,418.64977022698787,1.0,323.0,2,97.0,27.0,2018,VEIDEKKE ASA,-0.276
1,21,46.0,990.0,2,998.0,1,61.0,913.0,37,602.0,542,418.64977022698787,2.0,977.0,7,25.0,823.0,2018,KIER GROUP PLC,-0.11630000000000001
1,9,39.0,557.0,2,702.0,1,45.0,381.0,33,925.0,481,418.64977022698787,629.0,357.94894756277694,17,60.0,970.0,2018,AICA KOGYO COMPANY LIMITED,-0.07400000000000001
1,6,18.0,286.0,2,995.0,1,31.0,400.0,30,335.0,501,418.64977022698787,6.0,277.0,7,22.0,171.0,2018,BUDIMEX S.A.,-0.1268
85,41,397.0,445.7999546896239,2,92.0,1,10.0,747.0,25,538.0,373,418.64977022698787,979.0,357.94894756277694,4,79.0,748.0,2018,DORMAKABA HOLDING AG,-0.0256
34,22,602.0,445.7999546896239,709,400.9971119806223,50,776.0,437.0365710630131,9,800.0,133,418.64977022698787,773.0,357.94894756277694,41,37.0,203.0,2018,MASCO CORPORATION,-0.0062
69,89,837.0,445.7999546896239,1,548.0,88,708.0,437.0365710630131,20,451.0,280,418.64977022698787,168.0,357.94894756277694,1,13.0,148.0,2018,PEAB AB,-0.0271
52,28,817.0,445.7999546896239,1,279.0,67,289.0,437.0365710630131,15,372.0,236,418.64977022698787,2.0,77.0,9,43.0,793.0,2018,ROTOPLAS SA DE CV,-0.14529999999999998
52,80,226.0,445.7999546896239,1,230.0,70,262.0,437.0365710630131,16,436.0,224,418.64977022698787,306.0,357.94894756277694,28,901.0,333.03157793395593,2018,POLYPIPE GROUP PLC,-0.0625
52,62,828.0,445.7999546896239,1,776.0,69,293.0,437.0365710630131,12,712.0,328,418.64977022698787,8.0,397.0,22,341.0,333.03157793395593,2018,WILSON BAYLY HOLMES - OVCON LIMITED,-0.0788
40,77,824.0,445.7999546896239,1,101.0,54,818.0,437.0365710630131,12,338.0,193,418.64977022698787,696.0,357.94894756277694,1,41.0,813.0,2018,AF GRUPPEN ASA,-0.0398
40,38,383.0,445.7999546896239,3,121.0,60,844.0,437.0365710630131,12,280.0,561,418.64977022698787,1.0,649.0,21,567.0,333.03157793395593,2018,TODA CORPORATION,-0.0149
39,82,806.0,445.7999546896239,1,106.0,53,291.0,437.0365710630131,12,176.0,198,418.64977022698787,2.0,637.0,21,409.0,333.03157793395593,2018,PERSIMMON PLC,-0.0029
30,84,950.0,445.7999546896239,704,400.9971119806223,41,3.0,437.0365710630131,9,584.0,128,418.64977022698787,265.0,357.94894756277694,16,853.0,333.03157793395593,2018,SEKISUI JUSHI CORPORATION,-0.0334
29,83,971.0,445.7999546896239,642,400.9971119806223,42,545.0,437.0365710630131,8,830.0,119,418.64977022698787,421.0,357.94894756277694,15,527.0,333.03157793395593,2018,KB HOME,-0.0086
27,10,870.0,445.7999546896239,833,400.9971119806223,36,404.0,437.0365710630131,8,188.0,148,418.64977022698787,2.0,879.0,2,37.0,862.0,2018,TAYLOR WIMPEY PLC,-0.0027
28,7,77.0,445.7999546896239,633,400.9971119806223,36,574.0,437.0365710630131,8,513.0,115,418.64977022698787,30.0,357.94894756277694,28,750.0,333.03157793395593,2018,LINDAB INTERNATIONAL AB,-0.0404
26,43,492.0,445.7999546896239,759,400.9971119806223,35,411.0,437.0365710630131,8,51.0,136,418.64977022698787,2.0,86.0,14,155.0,333.03157793395593,2018,BELLWAY P.L.C.,-0.0032
24,78,431.0,445.7999546896239,821,400.9971119806223,33,380.0,437.0365710630131,7,412.0,145,418.64977022698787,3.0,439.0,13,31.0,333.03157793395593,2018,BARRATT DEVELOPMENTS PLC,-0.0023
23,91,84.0,445.7999546896239,702,400.9971119806223,32,55.0,437.0365710630131,7,263.0,125,418.64977022698787,2.0,96.0,12,770.0,333.03157793395593,2018,MORGAN SINDALL GROUP PLC,-0.0242
19,15,821.0,445.7999546896239,473,400.9971119806223,25,537.0,437.0365710630131,5,930.0,86,418.64977022698787,474.0,357.94894756277694,10,427.0,333.03157793395593,2018,MCCARTHY & STONE PLC,-0.028399999999999998
16,39,539.0,445.7999546896239,706,400.9971119806223,19,915.0,437.0365710630131,3,790.0,94,418.64977022698787,3.0,697.0,6,666.0,333.03157793395593,2018,CTCI CORPORATION,-0.018799999999999997
14,39,643.0,445.7999546896239,429,400.9971119806223,19,311.0,437.0365710630131,4,364.0,77,418.64977022698787,1.0,354.0,7,674.0,333.03157793395593,2018,REDROW PLC,-0.003
12,28,457.0,445.7999546896239,386,400.9971119806223,15,737.0,437.0365710630131,3,410.0,59,418.64977022698787,1.0,175.0,5,997.0,333.03157793395593,2018,CHINA STEEL STRUCTURE COMPANY LIMITED,-1.4825
9,90,282.0,445.7999546896239,286,400.9971119806223,13,268.0,437.0365710630131,3,14.0,51,418.64977022698787,801.0,357.94894756277694,59,189.0,333.03157793395593,2018,CREST NICHOLSON HOLDINGS PLC,-0.0044
8,96,464.0,445.7999546896239,346,400.9971119806223,12,155.0,437.0365710630131,2,620.0,61,418.64977022698787,1.0,907.0,4,606.0,333.03157793395593,2018,BERKELEY GROUP HOLDINGS PLC,-0.0009
7,75,115.0,445.7999546896239,162,400.9971119806223,9,32.0,437.0365710630131,2,14.0,29,418.64977022698787,51.0,357.94894756277694,26,711.0,333.03157793395593,2018,JM AB,-0.0039000000000000003
6,11,373.0,445.7999546896239,195,400.9971119806223,8,222.0,437.0365710630131,1,837.0,35,418.64977022698787,749.0,357.94894756277694,3,231.0,333.03157793395593,2018,BOVIS HOMES GROUP PLC,-0.0028000000000000004
5,84,402.0,445.7999546896239,187,400.9971119806223,7,860.0,437.0365710630131,1,756.0,33,418.64977022698787,719.0,357.94894756277694,23,225.0,333.03157793395593,2018,COUNTRYSIDE PROPERTIES PLC,-0.003
3,38,3.0,445.7999546896239,88,400.9971119806223,4,512.0,437.0365710630131,1,41.0,16,418.64977022698787,139.0,357.94894756277694,1,831.0,333.03157793395593,2018,MJ GLEESON PLC,-0.0074
3,14,943.0,445.7999546896239,93,400.9971119806223,4,223.0,437.0365710630131,956,280.59339193219273,17,418.64977022698787,280.0,357.94894756277694,1,681.0,333.03157793395593,2018,HENRY BOOT PLC,-0.0052
5,90,42.0,144.0,13,753.0,7,92.0,537.0,1,82.0,2,482.0,3.0,437.0,27,27.0,38.0,2018,SACYR SA,2.8991000000000002
28,83,57.0,986.0,66,974.0,38,31.0,29.0,8,97.0,12,145.0,31.0,622.0,9,44.0,79.0,2018,KAZ MINERALS PLC,-0.5888
12,88,8.0,296.0,91,538.0,2,88.0,397.0,80,761.0,5,398.0,5.0,88.0,6,82.0,19.0,2018,LUNDIN MINING CORP,-0.6579
1,89,98.0,26.0,7,27.0,2,43.0,20.0,55,94.0,1,10.0,43.0,86.0,26,19.0,1.0,2018,ORIGIN ENERGY LIMITED,-43.7541
22,90,63.0,45.0,79,58.0,30,47.0,25.0,6,90.0,13,15.0,2.0,5.0,3,11.0,23.0,2018,GAZPROM PAO,-0.9094
8,54,11.0,73.0,24,29.0,11,83.0,62.0,2,41.0,4,2.0,1.0,95.0,9,11.0,17.0,2018,NK ROSNEFT' PAO,-1.0293
13,35,1.0,83.0,40,2.0,17,72.0,81.0,3,94.0,6,81.0,2.0,19.0,1,69.0,61.0,2018,EXXON MOBIL CORPORATION,-0.7334999999999999
11,53,56.0,10.0,35,4.0,27,16.0,29.0,95,2.0,9,41.0,5.0,7.0,56,9.0,50.0,2018,REPSOL SA,-5.1859
4,33,34.0,80.0,13,13.0,5,89.0,63.0,1,33.0,2,36.0,8.0,9.0,4,34.0,33.0,2018,ENI - ENTE NAZIONALE IDROCARBURI,-0.7876000000000001
7,45,91.0,4.0,25,29.0,10,14.0,32.0,2,27.0,4,32.0,4.0,23.0,16,39.0,27.0,2018,ROYAL DUTCH SHELL PLC,-0.2484
5,82,20.0,17.0,21,34.0,8,0.0,60.0,1,71.0,3,87.0,1.0,24.0,40,96.0,78.0,2018,CHEVRON CORPORATION,-0.442
1,52,97.0,78.0,4,37.0,2,7.0,27.0,45,67.0,75,926.0,13.0,95.0,3,87.0,35.0,2018,OCCIDENTAL PETROLEUM CORPORATION,-1.0723
4,65,37.0,14.0,17,32.0,6,47.0,27.0,1,40.0,3,12.0,1.0,57.0,21,99.0,40.0,2018,BP PLC,-0.3344
4,2,15.0,30.0,12,3.0,5,47.0,66.0,1,9.0,2,5.0,2.0,0.0,72,16.0,22.0,2018,NK LUKOIL PAO,-0.43450000000000005
4,37,44.0,57.0,26,74.0,6,67.0,5.0,1,20.0,4,35.0,1.0,34.0,2,12.0,70.0,2018,PETROLEO BRASILEIRO SA PETROBRAS,-0.2254
1,95,47.0,40.0,8,16.0,2,53.0,88.0,51,83.0,1,6.0,62.0,22.0,96,15.0,38.0,2018,GAZPROM NEFT' PAO,-0.44909999999999994
2,21,58.0,13.0,8,51.0,3,34.0,69.0,63,96.0,1,61.0,47.0,28.0,28,26.0,89.0,2018,CANADIAN NATURAL RESOURCES LTD (PRE-MERGER),-0.6890000000000001
2,18,74.0,16.0,7,20.0,2,90.0,40.0,64,19.0,1,22.0,86.0,66.0,26,42.0,43.0,2018,SUNCOR ENERGY INCORPORATED,-0.5115999999999999
2,4,25.0,78.0,6,27.0,2,89.0,87.0,60,4.0,1,18.0,28.0,69.0,24,34.0,21.0,2018,CONOCOPHILLIPS,-0.26039999999999996
1,31,64.0,59.0,3,59.0,1,71.0,60.0,39,40.0,63,487.0,50.0,3.0,35,57.0,10.0,2018,HUSKY ENERGY INC.,-1.545
1,40,90.0,60.0,6,97.0,2,14.0,66.0,41,7.0,1,35.0,22.0,12.0,24,30.0,75.0,2018,YPF SOCIEDAD ANONIMA,-2.1715
1,34,13.0,63.0,4,97.0,1,94.0,93.0,39,47.0,96,471.0,35.0,8.0,2,40.0,95.0,2018,EQUINOR ASA,-0.07730000000000001
1,7,26.0,62.0,4,49.0,1,56.0,26.0,25,83.0,68,665.0,39.0,91.0,6,40.0,84.0,2018,ECOPETROL SA,-0.1703
1,1,61.0,64.0,2,82.0,1,39.0,18.0,30,31.0,53,592.0,30.0,0.0,84,90.0,990.0,2018,WOODSIDE PETROLEUM LIMITED,-0.35350000000000004
93,50,74.0,344.0,2,58.0,1,22.0,4.0,27,81.0,47,267.0,46.0,86.0,1,65.0,12.0,2018,CENOVUS ENERGY INC,
81,28,88.0,150.0,2,31.0,1,10.0,94.0,24,22.0,44,9.0,20.0,79.0,45,71.0,856.0,2018,NOVATEK PAO,-0.257
83,23,21.0,86.0,2,52.0,1,9.0,90.0,25,0.0,41,639.0,26.0,596.0,1,94.0,61.0,2018,MOL MAGYAR OLAJ ES GAZIPARI NYILVANOSAN MUKODO RESZVENYTARSASAG,-0.6242
42,72,28.0,408.0,1,30.0,57,94.0,533.0,11,89.0,25,29.0,14.0,2.0,21,32.0,94.0,2018,PTT EXPLORATION & PRODUCTION PUBLIC COMPANY LIMITED,-0.332
50,45,48.0,483.0,1,30.0,67,27.0,202.0,15,13.0,24,32.0,7.0,22.0,1,91.0,20.0,2018,OMV PETROM SA,-0.4763
51,14,73.0,476.0,1,90.0,71,18.0,866.0,15,33.0,37,212.0,20.0,96.0,26,95.0,212.0,2018,SANTOS LIMITED,-0.34369999999999995
48,82,31.0,276.0,1,52.0,66,70.0,74.0,15,18.0,27,928.0,2.0,440.0,26,88.0,676.0,2018,SBM OFFSHORE NV,-0.9656
35,14,28.0,828.0,1,5.0,45,97.0,968.0,10,74.0,16,737.0,86.52003377341111,357.94894756277694,7,62.0,75.0,2018,"GALP ENERGIA SGPS,S.A. ",-0.2353
40,65,78.0,886.0,1,16.0,57,8.0,188.0,11,55.0,18,878.0,7.0,46.0,1,10.0,19.0,2018,CRESCENT POINT ENERGY CORPORATION,-1.0191
30,91,70.0,274.0,2,10.0,50,92.0,106.0,9,27.0,42,415.0,4.0,75.0,4,44.0,57.0,2018,MARATHON OIL CORPORATION,-0.2966
14,49,49.0,577.0,28,545.0,23,87.0,423.0,3,74.0,5,664.0,22.0,525.0,18,98.0,52.0,2018,OIL INDIA LIMITED,-0.8055
29,99,78.0,58.0,1,41.0,44,70.0,652.0,8,82.0,26,968.0,4.0,96.0,2,91.0,97.0,2018,HESS CORPORATION,-0.6328
26,61,38.0,203.0,72,775.0,38,5.0,694.0,7,95.0,13,386.0,38.0,877.0,21,92.0,829.0,2018,BW OFFSHORE LIMITED,-0.6931
23,25,79.0,152.0,67,953.0,33,13.0,33.0,7,0.0,13,7.0,2.0,50.0,19,93.0,104.0,2018,BAYTEX ENERGY CORPORATION,-8.3605
22,61,8.0,586.0,71,270.0,32,23.0,704.0,6,69.0,13,834.0,3.0,50.0,11,76.0,592.0,2018,"NOBLE ENERGY,INC. ",-0.4914
19,52,0.0,431.0,48,235.0,26,46.0,920.0,6,2.0,8,826.0,68.0,340.0,10,58.0,885.0,2018,ENQUEST PLC,-1.2029
